item_id,name
3729,Soothing Turtle Bisque
3730,Big Bear Meat
3731,Lion Meat
3734,Recipe: Big Bear Steak
3735,Recipe: Hot Lion Chops
3736,Recipe: Tasty Lion Steak
3737,Recipe: Soothing Turtle Bisque
3740,Decapitating Sword
3745,Rune of Opening
3766,Gryphon Feather Quill
3769,Broken Wand
3770,Mutton Chop
3771,Wild Hog Shank
3775,Crippling Poison
3776,Crippling Poison II
3777,Lethargy Root
3778,Taut Compound Bow
3779,Hefty War Axe
3780,Long-barreled Musket
3781,Broad Claymore
3782,Large War Club
3783,Light Scimitar
3784,Metal Stave
3785,Keen Axe
3786,Shiny Dirk
3787,Stone Club
3792,Interlaced Belt
3793,Interlaced Boots
3794,Interlaced Bracers
3795,Interlaced Cloak
3796,Interlaced Gloves
3797,Interlaced Pants
3798,Interlaced Shoulderpads
3799,Interlaced Vest
3800,Hardened Leather Belt
3801,Hardened Leather Boots
3802,Hardened Leather Bracers
3803,Hardened Cloak
3804,Hardened Leather Gloves
3805,Hardened Leather Pants
3806,Hardened Leather Shoulderpads
3807,Hardened Leather Tunic
3808,Double Mail Belt
3809,Double Mail Boots
3810,Double Mail Bracers
3811,Double-stitched Cloak
3812,Double Mail Gloves
3813,Double Mail Pants
3814,Double Mail Shoulderpads
3815,Double Mail Vest
3816,Reflective Heater
3817,Reinforced Buckler
3818,Fadeleaf
3819,Wintersbite
3820,Stranglekelp
3821,Goldthorn
3823,Lesser Invisibility Potion
3824,Shadow Oil
3825,Elixir of Fortitude
3826,Mighty Troll's Blood Potion
3827,Mana Potion
3828,Elixir of Detect Lesser Invisibility
3829,Frost Oil
3830,Recipe: Elixir of Fortitude
3831,Recipe: Mighty Troll's Blood Potion
3832,Recipe: Elixir of Detect Lesser Invisibility
3835,Green Iron Bracers
3836,Green Iron Helm
3837,Golden Scale Coif
3840,Green Iron Shoulders
3841,Golden Scale Shoulders
3842,Green Iron Leggings
3843,Golden Scale Leggings
3844,Green Iron Hauberk
3845,Golden Scale Cuirass
3846,Polished Steel Boots
3848,Big Bronze Knife
3849,Hardened Iron Shortsword
3850,Jade Serpentblade
3851,Solid Iron Maul
3852,Golden Iron Destroyer
3853,Moonsteel Broadsword
3854,Frost Tiger Blade
3855,Massive Iron Axe
3856,Shadow Crescent Axe
3857,Coal
3858,Mithril Ore
3859,Steel Bar
3860,Mithril Bar
3864,Citrine
3866,Plans: Jade Serpentblade
3867,Plans: Golden Iron Destroyer
3868,Plans: Frost Tiger Blade
3869,Plans: Shadow Crescent Axe
3870,Plans: Green Iron Shoulders
3871,Plans: Golden Scale Shoulders
3872,Plans: Golden Scale Leggings
3873,Plans: Golden Scale Cuirass
3874,Plans: Polished Steel Boots
3875,Plans: Golden Scale Boots
3889,Russet Hat
3890,Studded Hat
3914,Journeyman's Backpack
3927,Fine Aged Cheddar
3928,Superior Healing Potion
3931,Poisoned Spider Fang
3936,Crochet Belt
3937,Crochet Boots
3938,Crochet Bracers
3939,Crochet Cloak
3940,Crochet Gloves
3941,Crochet Pants
3942,Crochet Shoulderpads
3943,Crochet Vest
3944,Twill Belt
3945,Twill Boots
3947,Twill Cloak
3948,Twill Gloves
3949,Twill Pants
3950,Twill Shoulderpads
3951,Twill Vest
3961,Thick Leather Belt
3962,Thick Leather Boots
3963,Thick Leather Bracers
3964,Thick Cloak
3965,Thick Leather Gloves
3966,Thick Leather Pants
3967,Thick Leather Shoulderpads
3968,Thick Leather Tunic
3975,Smooth Leather Shoulderpads
3976,Smooth Leather Armor
3986,Protective Pavise
3987,Deflecting Tower
3989,Blocking Targe
3990,Crested Buckler
3993,Laminated Scale Boots
3994,Laminated Scale Bracers
3995,Laminated Scale Cloak
3997,Laminated Scale Pants
3998,Laminated Scale Shoulderpads
3999,Laminated Scale Armor
4001,Overlinked Chain Boots
4002,Overlinked Chain Bracers
4003,Overlinked Chain Cloak
4004,Overlinked Chain Gloves
4005,Overlinked Chain Pants
4006,Overlinked Chain Shoulderpads
4007,Overlinked Chain Armor
4017,Sharp Shortsword
4018,Whetted Claymore
4019,Heavy Flint Axe
4020,Splintering Battle Axe
4021,Blunting Mace
4022,Crushing Maul
4023,Fine Pointed Dagger
4024,Heavy War Staff
4025,Balanced Long Bow
4026,Sentinel Musket
4035,Silver-thread Robe
4036,Silver-thread Cuffs
4037,Silver-thread Pants
4038,Nightsky Robe
4039,Nightsky Cowl
4040,Nightsky Gloves
4041,Aurora Cowl
4042,Aurora Gloves
4043,Aurora Bracers
4044,Aurora Pants
4045,Mistscape Bracers
4046,Mistscape Pants
4047,Mistscape Boots
4048,Emblazoned Hat
4049,Emblazoned Bracers
4050,Emblazoned Leggings
4051,Emblazoned Boots
4052,Insignia Cap
4054,Insignia Leggings
4055,Insignia Boots
4056,Cortello's Riddle
4057,Insignia Chestguard
4058,Glyphed Breastplate
4059,Glyphed Bracers
4060,Glyphed Leggings
4061,Imperial Leather Bracers
4062,Imperial Leather Pants
4063,Imperial Leather Gloves
4064,Emblazoned Buckler
4065,Combat Shield
4066,Insignia Buckler
4067,Glyphed Buckler
4068,Chief Brigadier Shield
4069,Blackforge Buckler
4070,Jouster's Crest
4071,Glimmering Mail Breastplate
4072,Glimmering Mail Gauntlets
4073,Glimmering Mail Greaves
4074,Mail Combat Armor
4075,Mail Combat Gauntlets
4076,Mail Combat Boots
4077,Mail Combat Headguard
4078,Chief Brigadier Coif
4079,Chief Brigadier Leggings
4080,Blackforge Cowl
4082,Blackforge Breastplate
4083,Blackforge Gauntlets
4084,Blackforge Leggings
4087,Trueshot Bow
4088,Dreadblade
4089,Ricochet Blunderbuss
4090,Mug O' Hurt
4091,Widowmaker
4092,Prismatic Basilisk Scale
4093,Large Basilisk Tail
4096,Coarse Gorilla Hair
4098,Carefully Folded Note
4099,Tuft of Gorilla Hair
4100,Crumpled Note
4231,Cured Light Hide
4232,Medium Hide
4233,Cured Medium Hide
4234,Heavy Leather
4235,Heavy Hide
4236,Cured Heavy Hide
4237,Handstitched Leather Belt
4238,Linen Bag
4239,Embossed Leather Gloves
4240,Woolen Bag
4241,Green Woolen Bag
4242,Embossed Leather Pants
4243,Fine Leather Tunic
4244,Hillman's Leather Vest
4245,Small Silk Pack
4246,Fine Leather Belt
4247,Hillman's Leather Gloves
4248,Dark Leather Gloves
4249,Dark Leather Belt
4250,Hillman's Belt
4251,Hillman's Shoulders
4252,Dark Leather Shoulders
4253,Toughened Leather Gloves
4254,Barbaric Gloves
4255,Green Leather Armor
4257,Green Leather Belt
4258,Guardian Belt
4259,Green Leather Bracers
4260,Guardian Leather Bracers
4261,Solliden's Trousers
4262,Gem-studded Leather Belt
4263,Standard Issue Shield
4264,Barbaric Belt
4265,Heavy Armor Kit
4278,Lesser Bloodstone Ore
4289,Salt
4291,Silken Thread
4292,Pattern: Green Woolen Bag
4293,Pattern: Hillman's Leather Vest
4294,Pattern: Hillman's Belt
4296,Pattern: Dark Leather Shoulders
4297,Pattern: Barbaric Gloves
4298,Pattern: Guardian Belt
4299,Pattern: Guardian Armor
4300,Pattern: Guardian Leather Bracers
4301,Pattern: Barbaric Belt
4302,Small Green Dagger
4303,Cranial Thumper
4304,Thick Leather
4305,Bolt of Silk Cloth
4306,Silk Cloth
4307,Heavy Linen Gloves
4308,Green Linen Bracers
4309,Handstitched Linen Britches
4310,Heavy Woolen Gloves
4311,Heavy Woolen Cloak
4312,Soft-soled Linen Boots
4313,Red Woolen Boots
4314,Double-stitched Woolen Shoulders
4315,Reinforced Woolen Shoulders
4316,Heavy Woolen Pants
4317,Phoenix Pants
4318,Gloves of Meditation
4319,Azure Silk Gloves
4320,Spidersilk Boots
4321,Spider Silk Slippers
4322,Enchanter's Cowl
4323,Shadow Hood
4324,Azure Silk Vest
4325,Boots of the Enchanter
4326,Long Silken Cloak
4327,Icy Cloak
4328,Spider Belt
4329,Star Belt
4330,Stylish Red Shirt
4331,Phoenix Gloves
4332,Bright Yellow Shirt
4333,Dark Silk Shirt
4334,Formal White Shirt
4335,Rich Purple Silk Shirt
4336,Black Swashbuckler's Shirt
4337,Thick Spider's Silk
4338,Mageweave Cloth
4339,Bolt of Mageweave
4340,Gray Dye
4341,Yellow Dye
4342,Purple Dye
4343,Brown Linen Pants
4344,Brown Linen Shirt
4345,Pattern: Red Woolen Boots
4346,Pattern: Heavy Woolen Cloak
4347,Pattern: Reinforced Woolen Shoulders
4348,Pattern: Phoenix Gloves
4349,Pattern: Phoenix Pants
4350,Pattern: Spider Silk Slippers
4351,Pattern: Shadow Hood
4352,Pattern: Boots of the Enchanter
4353,Pattern: Spider Belt
4354,Pattern: Rich Purple Silk Shirt
4355,Pattern: Icy Cloak
4356,Pattern: Star Belt
4357,Rough Blasting Powder
4358,Rough Dynamite
4359,Handful of Copper Bolts
4360,Rough Copper Bomb
4361,Copper Tube
4362,Rough Boomstick
4363,Copper Modulator
4364,Coarse Blasting Powder
4365,Coarse Dynamite
4366,Target Dummy
4367,Small Seaforium Charge
4368,Flying Tiger Goggles
4369,Deadly Blunderbuss
4370,Large Copper Bomb
4371,Bronze Tube
4372,Lovingly Crafted Boomstick
4373,Shadow Goggles
4374,Small Bronze Bomb
4375,Whirring Bronze Gizmo
4377,Heavy Blasting Powder
4378,Heavy Dynamite
4379,Silver-plated Shotgun
4380,Big Bronze Bomb
4381,Minor Recombobulator
4382,Bronze Framework
4383,Moonsight Rifle
4384,Explosive Sheep
4385,Green Tinted Goggles
4386,Ice Deflector
4387,Iron Strut
4388,Discombobulator Ray
4389,Gyrochronatom
4390,Iron Grenade
4391,Compact Harvest Reaper Kit
4392,Advanced Target Dummy
4393,Craftsman's Monocle
4394,Big Iron Bomb
4395,Goblin Land Mine
4396,Mechanical Dragonling
4397,Gnomish Cloaking Device
4398,Large Seaforium Charge
4399,Wooden Stock
4400,Heavy Stock
4401,Mechanical Squirrel Box
4402,Small Flame Sac
4403,Portable Bronze Mortar
4404,Silver Contact
4405,Crude Scope
4406,Standard Scope
4407,Accurate Scope
4408,Schematic: Mechanical Squirrel
4409,Schematic: Small Seaforium Charge
4410,Schematic: Shadow Goggles
4411,Schematic: Flame Deflector
4412,Schematic: Moonsight Rifle
4413,Schematic: Discombobulator Ray
4414,Schematic: Portable Bronze Mortar
4415,Schematic: Craftsman's Monocle
4416,Schematic: Goblin Land Mine
4417,Schematic: Large Seaforium Charge
4419,Scroll of Intellect III
4421,Scroll of Protection III
4422,Scroll of Stamina III
4424,Scroll of Spirit III
4425,Scroll of Agility III
4426,Scroll of Strength III
4428,Spider Palp
4436,Jewel-encrusted Sash
4437,Channeler's Staff
4438,Pugilist Bracers
4439,Bruiser Club
4444,Black Husk Shield
4445,Flesh Carver
4446,Blackvenom Blade
4447,Cloak of Night
4448,Husk of Naraxis
4449,Naraxis' Fang
4455,Raptor Hide Harness
4457,Barbecued Buzzard Wing
4460,Ripped Wing Webbing
4461,Raptor Hide
4463,Beaded Raptor Collar
4470,Simple Wood
4471,Flint and Tinder
4476,Beastwalker Robe
4478,Iridescent Scale Leggings
4479,Burning Charm
4480,Thundering Charm
4481,Cresting Charm
4496,Small Brown Pouch
4497,Heavy Brown Bag
4498,Brown Leather Satchel
4499,Huge Brown Sack
4500,Traveler's Backpack
4536,Shiny Red Apple
4537,Tel'Abim Banana
4538,Snapvine Watermelon
4539,Goldenbark Apple
4540,Tough Hunk of Bread
4541,Freshly Baked Bread
4542,Moist Cornbread
4544,Mulgore Spice Bread
4552,Smooth Stone Chip
4553,Jagged Piece of Stone
4554,Shiny Polished Stone
4555,Thick Scaly Tail
4556,Speckled Shell Fragment
4557,Fiery Gland
4558,Empty Barrel
4560,Fine Scimitar
4561,Scalping Tomahawk
4562,Severing Axe
4563,Billy Club
4564,Spiked Club
4565,Simple Dagger
4566,Sturdy Quarterstaff
4567,Merc Sword
4568,Grunt Axe
4569,Staunch Hammer
4570,Birchwood Maul
4571,War Knife
4575,Medicine Staff
4576,Light Bow
4577,Compact Shotgun
4582,Soft Bushy Tail
4583,Thick Furry Mane
4584,Large Trophy Paw
4585,Dripping Spider Mandible
4586,Smooth Raptor Skin
4587,Tribal Raptor Feathers
4588,Pristine Raptor Skull
4589,Long Elegant Feather
4592,Longjaw Mud Snapper
4593,Bristle Whisker Catfish
4594,Rockscale Cod
4595,Junglevine Wine
4596,Discolored Healing Potion
4597,Recipe: Discolored Healing Potion
4599,Cured Ham Steak
4600,Cherry Grog
4601,Soft Banana Bread
4602,Moon Harvest Pumpkin
4603,Raw Spotted Yellowtail
4604,Forest Mushroom Cap
4605,Red-speckled Mushroom
4606,Spongy Morel
4607,Delicious Cave Mold
4608,Raw Black Truffle
4609,Recipe: Barbecued Buzzard Wing
4611,Blue Pearl
4623,Lesser Stoneshield Potion
4624,Recipe: Lesser Stoneshield Potion
4625,Firebloom
4639,Enchanted Sea Kelp
4655,Giant Clam Meat
4658,Warrior's Cloak
4659,Warrior's Girdle
4660,Walking Boots
4661,Bright Mantle
4662,Journeyman's Cloak
4663,Journeyman's Belt
4665,Burnt Cloak
4666,Burnt Leather Belt
4668,Battle Chain Cloak
4669,Battle Chain Girdle
4671,Ancestral Cloak
4672,Ancestral Belt
4674,Tribal Cloak
4675,Tribal Belt
4676,Skeletal Gauntlets
4677,Veteran Cloak
4678,Veteran Girdle
4680,Brackwater Cloak
4681,Brackwater Girdle
4683,Spellbinder Cloak
4684,Spellbinder Belt
4686,Barbaric Cloth Cloak
4687,Barbaric Cloth Belt
4689,Hunting Cloak
4690,Hunting Belt
4692,Ceremonial Cloak
4693,Ceremonial Leather Belt
4694,Burnished Pauldrons
4695,Burnished Cloak
4696,Lapidis Tankard of Tidesippe
4697,Burnished Girdle
4698,Seer's Mantle
4699,Seer's Belt
4700,Inscribed Leather Spaulders
4701,Inscribed Cloak
4705,Lambent Scale Pauldrons
4706,Lambent Scale Cloak
4707,Lambent Scale Girdle
4708,Bright Belt
4709,Forest Leather Mantle
4710,Forest Cloak
4711,Glimmering Cloak
4712,Glimmering Mail Girdle
4713,Silver-thread Cloak
4714,Silver-thread Sash
4715,Emblazoned Cloak
4716,Combat Cloak
4717,Mail Combat Belt
4718,Nightsky Mantle
4719,Nightsky Cloak
4720,Nightsky Sash
4721,Insignia Mantle
4722,Insignia Cloak
4723,Humbert's Pants
4724,Humbert's Helm
4725,Chief Brigadier Pauldrons
4726,Chief Brigadier Cloak
4727,Chief Brigadier Girdle
4729,Aurora Mantle
4731,Glyphed Epaulets
4732,Glyphed Cloak
4733,Blackforge Pauldrons
4734,Mistscape Mantle
4735,Mistscape Cloak
4736,Mistscape Sash
4737,Imperial Leather Spaulders
4738,Imperial Leather Belt
4765,Enamelled Broadsword
4766,Feral Blade
4768,Adept's Gloves
4771,Harvest Cloak
4772,Warm Cloak
4775,Cracked Bill
4776,Ruffled Feather
4777,Ironwood Maul
4778,Heavy Spiked Mace
4781,Whispering Vest
4782,Solstice Robe
4784,Lifeless Stone
4785,Brimstone Belt
4786,Wise Man's Belt
4787,Burning Pitch
4788,Agile Boots
4789,Stable Boots
4790,Inferno Cloak
4791,Enchanted Water
4792,Spirit Cloak
4793,Sylvan Cloak
4794,Wolf Bracers
4795,Bear Bracers
4796,Owl Bracers
4797,Fiery Cloak
4798,Heavy Runed Cloak
4799,Antiquated Cloak
4800,Mighty Chain Pants
4810,Boulder Pads
4813,Small Leather Collar
4814,Discolored Fang
4816,Legionnaire's Leggings
4817,Blessed Claymore
4818,Executioner's Sword
4820,Guardian Buckler
4821,Bear Buckler
4822,Owl's Disk
4824,Blurred Axe
4825,Callous Axe
4826,Marauder Axe
4827,Wizard's Belt
4828,Nightwind Belt
4829,Dreamer's Belt
4830,Saber Leggings
4831,Stalking Pants
4832,Mystic Sarong
4833,Glorious Shoulders
4835,Elite Shoulders
4836,Fireproof Orb
4837,Strength of Will
4838,Orb of Power
4852,Flash Bomb
4861,Sleek Feathered Tunic
4865,Ruined Pelt
4867,Broken Scorpid Leg
4872,Dry Scorpid Eye
4875,Slimy Bone
4876,Bloody Leather Boot
4877,Stone Arrowhead
4878,Broken Bloodstained Bow
4882,Benedict's Key
4951,Squealer's Belt
4960,Flash Pellet
4998,Blood Ring
4999,Azora's Will
5001,Heart Ring
5002,Glowing Green Talisman
5003,Crystal Starfire Medallion
5007,Band of Thorns
5009,Mindbender Loop
5011,Welken Ring
5020,Kolkar Booty Key
5028,Lord Sakrasis' Scepter
5029,Talisman of the Naga Lord
5042,Red Ribboned Wrapping Paper
5048,Blue Ribboned Wrapping Paper
5051,Dig Rat
5052,Unconscious Dig Rat
5066,Fissure Plant
5069,Fire Wand
5071,Shadow Wand
5075,Blood Shard
5079,Cold Basilisk Eye
5081,Kodo Hide Bag
5082,Thin Kodo Leather
5083,Pattern: Kodo Hide Bag
5095,Rainbow Fin Albacore
5107,Deckhand's Shirt
5110,Dalaran Wizard's Robe
5111,Rathorian's Cape
5112,Ritual Blade
5113,Mark of the Syndicate
5114,Severed Talon
5115,Broken Wishbone
5116,Long Tail Feather
5117,Vibrant Plume
5119,Fine Loose Hair
5120,Long Tail Hair
5121,Dirty Kodo Scale
5123,Steel Arrowhead
5124,Small Raptor Tooth
5125,Charged Scale
5128,Shed Lizard Skin
5133,Seeping Gizzard
5134,Small Furry Paw
5135,Thin Black Claw
5136,Torn Furry Ear
5137,Bright Eyeball
5140,Flash Powder
5173,Deathweed
5180,Necklace of Harmony
5181,Vibrant Silk Cape
5182,Shiver Blade
5183,Pulsating Hydra Heart
5206,Bogling Root
5207,Opaque Wand
5208,Smoldering Wand
5209,Gloom Wand
5211,Dusk Wand
5212,Blazing Wand
5213,Scorching Wand
5214,Wand of Eventide
5215,Ember Wand
5216,Umbral Wand
5237,Mind-numbing Poison
5245,Summoner's Wand
5256,Kovork's Rattle
5257,Dark Hooded Cape
5263,Pocket Lint
5266,Eye of Adaegus
5267,Scarlet Kris
5268,Cracked Silithid Shell
5269,Silithid Ichor
5329,Cat Figurine
5342,Raptor Punch
5361,Fishbone Toothpick
5373,Lucky Charm
5374,Small Pocket Watch
5422,Brambleweed Leggings
5423,Boahn's Fang
5425,Runescale Girdle
5426,Serpent's Kiss
5428,An Exotic Cookbook
5439,Small Quiver
5441,Small Shot Pouch
5448,Fractured Elemental Bracer
5465,Small Spider Leg
5466,Scorpid Stinger
5467,Kodo Meat
5468,Soft Frenzy Flesh
5469,Strider Meat
5470,Thunder Lizard Tail
5471,Stag Meat
5472,Kaldorei Spider Kabob
5473,Scorpid Surprise
5474,Roasted Kodo Meat
5477,Strider Stew
5478,Dig Rat Stew
5479,Crispy Lizard Tail
5480,Lean Venison
5482,Recipe: Kaldorei Spider Kabob
5483,Recipe: Scorpid Surprise
5484,Recipe: Roasted Kodo Meat
5485,Recipe: Fillet of Frenzy
5486,Recipe: Strider Stew
5487,Recipe: Dig Rat Stew
5488,Recipe: Crispy Lizard Tail
5489,Recipe: Lean Venison
5498,Small Lustrous Pearl
5500,Iridescent Pearl
5503,Clam Meat
5504,Tangy Clam Meat
5507,Ornate Spyglass
5516,Threshadon Fang
5525,Boiled Clams
5527,Goblin Deviled Clams
5528,Recipe: Clam Chowder
5530,Blinding Powder
5540,Pearl-handled Dagger
5541,Iridescent Hammer
5542,Pearl-clasped Cloak
5543,Plans: Iridescent Hammer
5565,Infernal Stone
5566,Broken Antler
5567,Silver Hook
5568,Smooth Pebble
5569,Seaweed
5571,Small Black Pouch
5572,Small Green Pouch
5573,Green Leather Bag
5574,White Leather Bag
5575,Large Green Sack
5576,Large Brown Sack
5578,Plans: Silvered Bronze Breastplate
5601,Hatched Egg Sac
5602,Sticky Spider Webbing
5608,Living Cowl
5616,Gutwrencher
5624,Circlet of the Order
5631,Rage Potion
5633,Great Rage Potion
5634,Free Action Potion
5635,Sharp Claw
5636,Delicate Feather
5637,Large Fang
5640,Recipe: Rage Potion
5642,Recipe: Free Action Potion
5643,Recipe: Great Rage Potion
5739,Barbaric Harness
5740,Red Fireworks Rocket
5741,Rock Chip
5750,Warchief's Girdle
5751,Webwing Cloak
5752,Wyvern Tailspike
5754,Wolfpack Medallion
5755,Onyx Shredder Plate
5756,Sliverblade
5762,Red Linen Bag
5763,Red Woolen Bag
5764,Green Silk Pack
5765,Black Silk Pack
5766,Lesser Wizard's Robe
5770,Robes of Arcana
5771,Pattern: Red Linen Bag
5772,Pattern: Red Woolen Bag
5773,Pattern: Robes of Arcana
5774,Pattern: Green Silk Pack
5775,Pattern: Black Silk Pack
5780,Murloc Scale Belt
5781,Murloc Scale Breastplate
5782,Thick Murloc Armor
5783,Murloc Scale Bracers
5784,Slimy Murloc Scale
5785,Thick Murloc Scale
5786,Pattern: Murloc Scale Belt
5787,Pattern: Murloc Scale Breastplate
5788,Pattern: Thick Murloc Armor
5789,Pattern: Murloc Scale Bracers
5819,Sunblaze Coif
5829,Razor-sharp Beak
5833,Indurium Ore
5871,Large Hoof
5956,Blacksmith Hammer
5957,Handstitched Leather Vest
5958,Fine Leather Pants
5961,Dark Leather Pants
5962,Guardian Pants
5963,Barbaric Leggings
5964,Barbaric Shoulders
5965,Guardian Cloak
5966,Guardian Gloves
5967,Girdle of Nobility
5969,Regent's Cloak
5972,Pattern: Fine Leather Pants
5973,Pattern: Barbaric Leggings
5974,Pattern: Guardian Cloak
5975,Ruffian Belt
5976,Guild Tabard
5996,Elixir of Water Breathing
5997,Elixir of Minor Defense
6037,Truesilver Bar
6038,Giant Clam Scorcho
6039,Recipe: Giant Clam Scorcho
6040,Golden Scale Bracers
6041,Steel Weapon Chain
6042,Iron Shield Spike
